Payment Date,Brand,Product Line,Total Revenue,Average Receipt
2019-11-17,HUB,Domain Registration,716.55,17.060714
2019-11-17,IMH,Other,8355.51,22.829262
2019-11-17,IMH,Business Class,30387.92,121.06741
2019-11-17,IMH,Reseller,3739.92,45.60878
2019-11-17,IMH,VPS,27651.47,146.304074
2019-11-17,IMH,Dedicated,11359.99,291.281795
2019-11-17,IMH,Domain Registration,5419.52,16.573456
2019-11-17,IMH,Your Web Layout,289.79,41.398571
2019-11-17,IMH,Managed Hosting,319,29
2019-11-17,IMH,WordPress,3356.95,167.8475
2019-11-18,HUB,Other,609.99,14.185814
2019-11-18,HUB,Hub Shared,5190.83,97.940189
2019-11-18,HUB,Domain Registration,981.38,16.920345
2019-11-18,HUB,Your Web Layout,297,297
2019-11-18,IMH,Other,10536.34,21.157309
2019-11-18,IMH,Business Class,37540.45,99.051319
2019-11-18,IMH,Reseller,6898.42,57.969916
2019-11-18,IMH,VPS,26380.83,129.954828
2019-11-18,IMH,Dedicated,26992.96,449.882667
2019-11-18,IMH,Domain Registration,6849.57,15.323423
2019-11-18,IMH,Your Web Layout,2978.03,372.25375
2019-11-18,IMH,Managed Hosting,467.01,16.678929
2019-11-18,IMH,WordPress,4054.42,112.622778
2019-11-19,HUB,Other,783.03,11.864091
2019-11-19,HUB,Hub Shared,6287.94,99.808571
2019-11-19,HUB,Domain Registration,1031.3,15.392537
2019-11-19,HUB,Your Web Layout,49.99,49.99
2019-11-19,IMH,Other,10487.03,21.802557
2019-11-19,IMH,Business Class,33640.53,97.508783
2019-11-19,IMH,Reseller,5224.15,53.307653
2019-11-19,IMH,VPS,28214.39,154.176995
2019-11-19,IMH,Dedicated,14808.78,389.704737
2019-11-19,IMH,Domain Registration,7072.42,15.54378
2019-11-19,IMH,Your Web Layout,1898.65,189.865
2019-11-19,IMH,Managed Hosting,523.01,21.792083
2019-11-19,IMH,WordPress,5522.17,138.05425
2019-11-20,HUB,Other,1593.56,26.123934
2019-11-20,HUB,Hub Shared,5457.31,97.451964
2019-11-20,HUB,Domain Registration,1453.04,18.870649
2019-11-20,IMH,Other,6719.33,15.662774
2019-11-20,IMH,Business Class,32800.92,107.192549
2019-11-20,IMH,Reseller,4857.97,55.838736
2019-11-20,IMH,VPS,31146.31,153.430099
2019-11-20,IMH,Dedicated,23974.8,428.121429
2019-11-20,IMH,Domain Registration,6395.86,15.714644
2019-11-20,IMH,Your Web Layout,487.79,69.684286
2019-11-20,IMH,Managed Hosting,110,11
2019-11-20,IMH,WordPress,4333.3,123.808571
2019-11-21,HUB,Other,864.13,20.574524
2019-11-21,HUB,Hub Shared,4590.22,109.290952
2019-11-21,HUB,Domain Registration,844.46,19.638605
2019-11-21,IMH,Other,11628.67,28.36261
2019-11-21,IMH,Business Class,35305.2,111.725316
2019-11-21,IMH,Reseller,5123.15,66.534416
2019-11-21,IMH,VPS,39383.41,204.059119
2019-11-21,IMH,Dedicated,26231.25,468.415179
2019-11-21,IMH,Domain Registration,6029.05,16.383288
2019-11-21,IMH,Your Web Layout,578.79,82.684286
2019-11-21,IMH,Managed Hosting,949.5,37.98
2019-11-21,IMH,WordPress,3427.86,79.717674
2019-11-22,HUB,Other,846.69,16.601765
2019-11-22,HUB,Hub Shared,5031.44,102.682449
2019-11-22,HUB,Domain Registration,1122.29,18.101452
2019-11-22,HUB,Your Web Layout,69.95,69.95
2019-11-22,IMH,Other,10244.52,24.104753
2019-11-22,IMH,Business Class,31411.81,102.318599
2019-11-22,IMH,Reseller,6613.46,45.610069
2019-11-22,IMH,VPS,30821.89,167.510272
2019-11-22,IMH,Dedicated,27513.53,529.106346
2019-11-22,IMH,Domain Registration,5384.33,14.320027
2019-11-22,IMH,Your Web Layout,458.89,76.481667
2019-11-22,IMH,Managed Hosting,300,8.823529
2019-11-22,IMH,WordPress,4461.13,143.907419
2019-11-23,HUB,Other,669.33,18.5925
2019-11-23,HUB,Hub Shared,4007.13,111.309167
2019-11-23,HUB,Domain Registration,786.46,19.6615
2019-11-23,IMH,Other,7453.42,23.737006
2019-11-23,IMH,Business Class,22420.77,103.799861
2019-11-23,IMH,Reseller,4926.32,57.282791
2019-11-23,IMH,VPS,31111.74,185.188929
2019-11-23,IMH,Dedicated,20141.39,503.53475
2019-11-23,IMH,Domain Registration,5218.7,18.440636
2019-11-23,IMH,Your Web Layout,1182.18,90.936923
2019-11-23,IMH,Managed Hosting,518.01,39.846923
2019-11-23,IMH,WordPress,3460.71,133.104231
2019-11-24,HUB,Other,877.41,24.3725
2019-11-24,HUB,Hub Shared,4077.54,104.552308
2019-11-24,HUB,Domain Registration,791.5,18.406977
2019-11-24,HUB,Your Web Layout,218.94,72.98
2019-11-24,IMH,Other,8339.77,23.038039
2019-11-24,IMH,Business Class,26275.27,110.866118
2019-11-24,IMH,Reseller,4497.93,52.916824
2019-11-24,IMH,VPS,26375.94,159.854182
2019-11-24,IMH,Dedicated,20084.03,456.455227
2019-11-24,IMH,Domain Registration,4885.89,17.024007
2019-11-24,IMH,Your Web Layout,645.23,58.657273
2019-11-24,IMH,Managed Hosting,230,12.105263
2019-11-24,IMH,WordPress,2870.16,98.971034
2019-11-25,HUB,Other,1042.24,18.284912
2019-11-25,HUB,Hub Shared,5283.12,92.686316
2019-11-25,HUB,Domain Registration,1187.21,15.621184
2019-11-25,IMH,Other,8502.96,20.48906
2019-11-25,IMH,Business Class,30562.47,99.877353
2019-11-25,IMH,Reseller,7247.98,85.270353
2019-11-25,IMH,VPS,29752.96,171.982428
2019-11-25,IMH,Dedicated,16828.71,275.880492
2019-11-25,IMH,Domain Registration,6280.01,15.898759
2019-11-25,IMH,Your Web Layout,1942.24,242.78
2019-11-25,IMH,Managed Hosting,283,11.791667
2019-11-25,IMH,WordPress,4234.86,120.996
2019-11-26,HUB,Other,937.66,19.135918
2019-11-26,HUB,Hub Shared,5516.68,102.160741
2019-11-26,HUB,Domain Registration,1052.33,17.251311
2019-11-26,IMH,Other,10780.98,24.011091
2019-11-26,IMH,Business Class,33545.25,94.493662
2019-11-26,IMH,Reseller,7461,72.436893
2019-11-26,IMH,VPS,29700.19,140.759194
2019-11-26,IMH,Dedicated,27106.78,467.358276
2019-11-26,IMH,Domain Registration,6031.16,15.307513
2019-11-26,IMH,Your Web Layout,-841.51,-84.151
2019-11-26,IMH,Managed Hosting,1007,29.617647
2019-11-26,IMH,WordPress,5104.74,116.016818
2019-11-27,HUB,Other,814.94,18.109778
2019-11-27,HUB,Hub Shared,4592.05,112.00122
2019-11-27,HUB,Domain Registration,1266.2,17.833803
2019-11-27,IMH,Other,9601.25,22.122696
2019-11-27,IMH,Business Class,30624.53,109.373321
2019-11-27,IMH,Reseller,6676.38,60.694364
2019-11-27,IMH,VPS,27496.91,161.746529
2019-11-27,IMH,Dedicated,19170.14,355.002593
2019-11-27,IMH,Domain Registration,6807.25,16.933458
2019-11-27,IMH,Your Web Layout,1019.45,59.967647
2019-11-27,IMH,Managed Hosting,937,46.85
2019-11-27,IMH,WordPress,4008,117.882353
2019-11-28,HUB,Other,910.74,26.021143
2019-11-28,HUB,Hub Shared,3778.84,89.972381
2019-11-28,HUB,Domain Registration,616.61,16.226579
2019-11-28,HUB,Your Web Layout,0,0
2019-11-28,IMH,Other,9405.41,25.351509
2019-11-28,IMH,Business Class,27453.3,112.054286
2019-11-28,IMH,Reseller,5581.65,56.380303
2019-11-28,IMH,VPS,25154.92,161.249487
2019-11-28,IMH,Dedicated,22414.75,498.105556
2019-11-28,IMH,Domain Registration,4508.15,15.873768
2019-11-28,IMH,Your Web Layout,299.83,49.971667
2019-11-28,IMH,Managed Hosting,139,10.692308
2019-11-28,IMH,WordPress,3113.86,124.5544
2019-11-29,HUB,Other,656.93,17.287632
2019-11-29,HUB,Hub Shared,4130.4,111.632432
2019-11-29,HUB,Domain Registration,1031.35,17.189167
2019-11-29,IMH,Other,9189.17,24.70207
2019-11-29,IMH,Business Class,28422.07,107.253094
2019-11-29,IMH,Reseller,6790.09,106.095156
2019-11-29,IMH,VPS,47337.94,319.850946
2019-11-29,IMH,Dedicated,10990.99,523.380476
2019-11-29,IMH,Domain Registration,5897.22,15.159949
2019-11-29,IMH,Your Web Layout,198,99
2019-11-29,IMH,Managed Hosting,407,20.35
2019-11-29,IMH,WordPress,4148.98,122.028824
2019-11-30,HUB,Other,745.47,20.7075
2019-11-30,HUB,Hub Shared,3579.33,115.462258
2019-11-30,HUB,Domain Registration,962.35,20.475532
2019-11-30,IMH,Other,8666.09,28.41341
2019-11-30,IMH,Business Class,27821.25,131.854265
2019-11-30,IMH,Reseller,3960.31,110.008611
2019-11-30,IMH,VPS,30127.64,313.829583
2019-11-30,IMH,Dedicated,15541.15,914.185294
2019-11-30,IMH,Domain Registration,5034.82,17.067186
2019-11-30,IMH,Managed Hosting,179,11.1875
2019-11-30,IMH,WordPress,2768.56,138.428
2019-12-01,HUB,Other,638.98,15.9745
2019-12-01,HUB,Hub Shared,5092.76,96.089811
2019-12-01,HUB,Domain Registration,833.43,16.341765
2019-12-01,HUB,Your Web Layout,169.85,56.616667
2019-12-01,IMH,Other,8947.23,19.158951
2019-12-01,IMH,Business Class,34854.25,111.000796
2019-12-01,IMH,Reseller,8859.31,55.02677
2019-12-01,IMH,VPS,35444.11,126.586107
2019-12-01,IMH,Dedicated,28031.72,329.784941
2019-12-01,IMH,Domain Registration,5531.45,17.394497
2019-12-01,IMH,Your Web Layout,1139.34,67.02
2019-12-01,IMH,Managed Hosting,607,33.722222
2019-12-01,IMH,WordPress,4831.7,150.990625
2019-12-02,HUB,Other,861.06,17.93875
2019-12-02,HUB,Hub Shared,7157.37,105.255441
2019-12-02,HUB,Domain Registration,1000.37,16.672833
2019-12-02,HUB,Your Web Layout,249.89,83.296667
2019-12-02,IMH,Other,17728.23,29.895835
2019-12-02,IMH,Business Class,41068.31,98.959783
2019-12-02,IMH,Reseller,9516.16,61.793247
2019-12-02,IMH,VPS,42684.43,146.179555
2019-12-02,IMH,Dedicated,41180.24,411.8024
2019-12-02,IMH,Domain Registration,7400.26,15.289793
2019-12-02,IMH,Your Web Layout,962.12,41.831304
2019-12-02,IMH,Managed Hosting,677,20.515152
2019-12-02,IMH,WordPress,6489.46,129.7892
2019-12-03,HUB,Other,855.24,22.506316
2019-12-03,HUB,Hub Shared,4546.81,105.739767
2019-12-03,HUB,Domain Registration,1136.15,19.25678
2019-12-03,HUB,Your Web Layout,128,128
2019-12-03,IMH,Other,10141.21,22.738139
2019-12-03,IMH,Business Class,28535.51,90.302247
2019-12-03,IMH,Reseller,7163.13,56.402598
2019-12-03,IMH,VPS,23798.8,116.660784
2019-12-03,IMH,Dedicated,23436.93,312.4924
2019-12-03,IMH,Domain Registration,6107.1,14.751449
2019-12-03,IMH,Your Web Layout,1013.84,144.834286
2019-12-03,IMH,Managed Hosting,235,10.681818
2019-12-03,IMH,WordPress,4889.65,116.420238
2019-12-04,HUB,Other,1405.19,25.548909
2019-12-04,HUB,Hub Shared,6312.35,91.483333
2019-12-04,HUB,Domain Registration,1093.31,15.398732
2019-12-04,HUB,Your Web Layout,151.88,50.626667
2019-12-04,IMH,Other,11554.46,25.965079
2019-12-04,IMH,Business Class,36537.78,108.099941
2019-12-04,IMH,Reseller,9121.14,69.099545
2019-12-04,IMH,VPS,29963.84,142.00872
2019-12-04,IMH,Dedicated,31178.54,556.759643
2019-12-04,IMH,Domain Registration,6119.06,16.230928
2019-12-04,IMH,Your Web Layout,886.5,68.192308
2019-12-04,IMH,Managed Hosting,1107,48.130435
2019-12-04,IMH,WordPress,4297.43,130.225152
2019-12-05,HUB,Other,738.24,18.005854
2019-12-05,HUB,Hub Shared,5234.6,106.828571
2019-12-05,HUB,Domain Registration,827.48,15.045091
2019-12-05,HUB,Your Web Layout,69.95,69.95
2019-12-05,IMH,Other,7346.85,15.902273
2019-12-05,IMH,Business Class,27763.03,94.754369
2019-12-05,IMH,Reseller,5237.81,47.616455
2019-12-05,IMH,VPS,36319.17,162.139152
2019-12-05,IMH,Dedicated,17828.61,356.5722
2019-12-05,IMH,Domain Registration,5660.42,16.265575
2019-12-05,IMH,Your Web Layout,1760.14,125.724286
2019-12-05,IMH,Managed Hosting,521,17.366667
2019-12-05,IMH,WordPress,3490.9,87.2725
2019-12-06,HUB,Other,572.15,16.347143
2019-12-06,HUB,Hub Shared,5914.3,103.759649
2019-12-06,HUB,Domain Registration,686.57,16.74561
2019-12-06,IMH,Other,12410.97,26.018805
2019-12-06,IMH,Business Class,37122.31,108.863079
2019-12-06,IMH,Reseller,7074.75,72.935567
2019-12-06,IMH,VPS,39156.25,166.62234
2019-12-06,IMH,Dedicated,16926.93,338.5386
2019-12-06,IMH,Domain Registration,5942.25,15.6375
2019-12-06,IMH,Your Web Layout,2268.97,126.053889
2019-12-06,IMH,Managed Hosting,688,22.933333
2019-12-06,IMH,WordPress,5337.52,124.128372
2019-12-07,HUB,Other,660.77,19.434412
2019-12-07,HUB,Hub Shared,4924.31,109.429111
2019-12-07,HUB,Domain Registration,759.52,18.524878
2019-12-07,IMH,Other,7728.97,24.003012
2019-12-07,IMH,Business Class,23572.36,104.302478
2019-12-07,IMH,Reseller,3727.59,43.34407
2019-12-07,IMH,VPS,21352.27,150.368099
2019-12-07,IMH,Dedicated,18694.44,467.361
2019-12-07,IMH,Domain Registration,4587.1,17.244737
2019-12-07,IMH,Your Web Layout,419.74,52.4675
2019-12-07,IMH,Managed Hosting,260,23.636364
2019-12-07,IMH,WordPress,2080.52,109.501053
2019-12-08,HUB,Other,798.5,36.295455
2019-12-08,HUB,Hub Shared,3157.4,105.246667
2019-12-08,HUB,Domain Registration,506.68,17.471724
2019-12-08,HUB,Your Web Layout,49.95,49.95
2019-12-08,IMH,Other,7291.34,23.001073
2019-12-08,IMH,Business Class,27794.46,112.98561
2019-12-08,IMH,Reseller,5962.54,64.810217
2019-12-08,IMH,VPS,26272.73,145.959611
2019-12-08,IMH,Dedicated,13754.59,280.705918
2019-12-08,IMH,Domain Registration,4371.23,16.31056
2019-12-08,IMH,Your Web Layout,219.84,54.96
2019-12-08,IMH,Managed Hosting,435,33.461538
2019-12-08,IMH,WordPress,4061.63,193.410952
2019-12-09,HUB,Other,624.72,13.882667
2019-12-09,HUB,Hub Shared,6985.17,112.664032
2019-12-09,HUB,Domain Registration,791.41,13.413729
2019-12-09,HUB,Your Web Layout,99.94,49.97
2019-12-09,IMH,Other,8125.03,20.414648
2019-12-09,IMH,Business Class,32046.7,99.833956
2019-12-09,IMH,Reseller,5869.91,53.852385
2019-12-09,IMH,VPS,26498.33,129.893775
2019-12-09,IMH,Dedicated,16129.61,310.184808
2019-12-09,IMH,Domain Registration,4936.89,14.915076
2019-12-09,IMH,Your Web Layout,467.8,77.966667
2019-12-09,IMH,Managed Hosting,425,15.178571
2019-12-09,IMH,WordPress,3936.66,145.802222
2019-12-10,HUB,Other,298.44,7.853684
2019-12-10,HUB,Hub Shared,3889.71,86.438
2019-12-10,HUB,Domain Registration,509.68,13.412632
2019-12-10,HUB,Your Web Layout,119.9,59.95
2019-12-10,IMH,Other,7673.01,21.313917
2019-12-10,IMH,Business Class,30634.85,101.439901
2019-12-10,IMH,Reseller,4501.02,49.461758
2019-12-10,IMH,VPS,28937.79,148.398923
2019-12-10,IMH,Dedicated,31736.64,738.061395
2019-12-10,IMH,Domain Registration,4146.36,15.356889
2019-12-10,IMH,Your Web Layout,295.08,29.508
2019-12-10,IMH,Managed Hosting,220,10
2019-12-10,IMH,WordPress,3356.39,101.708788
2019-12-11,HUB,Other,594.93,19.19129
2019-12-11,HUB,Hub Shared,4477.16,101.753636
2019-12-11,HUB,Domain Registration,702.56,18.988108
2019-12-11,HUB,Your Web Layout,198.94,66.313333
2019-12-11,IMH,Other,7877.92,21.642637
2019-12-11,IMH,Business Class,26305.56,94.624317
2019-12-11,IMH,Reseller,7346.19,68.020278
2019-12-11,IMH,VPS,28965.55,143.393812
2019-12-11,IMH,Dedicated,23494.87,443.299434
2019-12-11,IMH,Domain Registration,4032.42,15.159474
2019-12-11,IMH,Your Web Layout,691.8,69.18
2019-12-11,IMH,Managed Hosting,370,12.758621
2019-12-11,IMH,WordPress,4233.03,128.273636
2019-12-12,HUB,Other,491.8,15.864516
2019-12-12,HUB,Hub Shared,6171.72,102.862
2019-12-12,HUB,Domain Registration,690.56,14.093061
2019-12-12,HUB,Your Web Layout,219.89,54.9725
2019-12-12,IMH,Other,11430.91,28.016936
2019-12-12,IMH,Business Class,30017.58,100.0586
2019-12-12,IMH,Reseller,3545.9,45.460256
2019-12-12,IMH,VPS,31166.03,153.527241
2019-12-12,IMH,Dedicated,21185.53,605.300857
2019-12-12,IMH,Domain Registration,5973.2,18.045921
2019-12-12,IMH,Your Web Layout,666.25,95.178571
2019-12-12,IMH,Managed Hosting,259,11.772727
2019-12-12,IMH,WordPress,2409.24,96.3696
2019-12-13,HUB,Other,699.9,20.585294
2019-12-13,HUB,Hub Shared,3399.12,94.42
2019-12-13,HUB,Domain Registration,780.46,18.150233
2019-12-13,IMH,Other,8763.36,20.238707
2019-12-13,IMH,Business Class,29036.01,98.761939
2019-12-13,IMH,Reseller,6367.53,67.739681
2019-12-13,IMH,VPS,38632.04,189.372745
2019-12-13,IMH,Dedicated,29277.62,552.407925
2019-12-13,IMH,Domain Registration,4991.82,15.897516
2019-12-13,IMH,Your Web Layout,-482.11,-80.351667
2019-12-13,IMH,Managed Hosting,469,16.75
2019-12-13,IMH,WordPress,3243.44,108.114667
2019-12-14,HUB,Other,547.97,21.075769
2019-12-14,HUB,Hub Shared,4648.93,113.388537
2019-12-14,HUB,Domain Registration,707.55,18.619737
2019-12-14,IMH,Other,7108.27,18.51112
2019-12-14,IMH,Business Class,29981.86,125.447113
2019-12-14,IMH,Reseller,4059.53,44.125326
2019-12-14,IMH,VPS,20619.03,151.610515
2019-12-14,IMH,Dedicated,8519.15,224.188158
2019-12-14,IMH,Domain Registration,4751,16.382759
2019-12-14,IMH,Your Web Layout,790.61,60.816154
2019-12-14,IMH,Managed Hosting,629,39.3125
2019-12-14,IMH,WordPress,4102.87,124.329394
2019-12-15,HUB,Other,678,17.384615
2019-12-15,HUB,Hub Shared,4584.08,104.183636
2019-12-15,HUB,Domain Registration,966.39,16.1065
2019-12-15,HUB,Your Web Layout,119.9,59.95
2019-12-15,IMH,Other,5772.54,17.028142
2019-12-15,IMH,Business Class,27753.75,123.90067
2019-12-15,IMH,Reseller,4735.69,64.872466
2019-12-15,IMH,VPS,20926.43,159.74374
2019-12-15,IMH,Dedicated,21071.09,413.158627
2019-12-15,IMH,Domain Registration,5201.66,16.513206
2019-12-15,IMH,Your Web Layout,1309.08,72.726667
2019-12-15,IMH,Managed Hosting,468,31.2
2019-12-15,IMH,WordPress,3873.16,133.557241
2019-12-16,HUB,Other,367.06,8.952683
2019-12-16,HUB,Hub Shared,5697.24,113.9448
2019-12-16,HUB,Domain Registration,902.43,16.407818
2019-12-16,IMH,Other,10060.08,25.663469
2019-12-16,IMH,Business Class,29277.84,98.578586
2019-12-16,IMH,Reseller,6749.26,71.800638
2019-12-16,IMH,VPS,25860.84,154.855329
2019-12-16,IMH,Dedicated,18335.85,352.6125
2019-12-16,IMH,Domain Registration,5071.59,15.799346
2019-12-16,IMH,Your Web Layout,1629.49,101.843125
2019-12-16,IMH,Managed Hosting,647.01,23.963333
2019-12-16,IMH,WordPress,2506.58,113.935455
2019-12-17,HUB,Other,701.71,15.947955
2019-12-17,HUB,Hub Shared,5858.94,108.498889
2019-12-17,HUB,Domain Registration,860.46,16.547308
2019-12-17,IMH,Other,7136.84,17.07378
2019-12-17,IMH,Business Class,33289.42,103.383292
2019-12-17,IMH,Reseller,6208.45,58.022897
2019-12-17,IMH,VPS,29639.81,131.732489
2019-12-17,IMH,Dedicated,19753.61,493.84025
2019-12-17,IMH,Domain Registration,5406.56,15.671188
2019-12-17,IMH,Your Web Layout,487.79,69.684286
2019-12-17,IMH,Managed Hosting,394,12.3125
2019-12-17,IMH,WordPress,2898.97,111.498846
2019-12-18,HUB,Other,607.15,14.808537
2019-12-18,HUB,Hub Shared,4289.34,102.127143
2019-12-18,HUB,Domain Registration,907.43,18.1486
2019-12-18,HUB,Your Web Layout,297,297
2019-12-18,IMH,Other,7456.05,17.923197
2019-12-18,IMH,Business Class,28883.75,104.651268
2019-12-18,IMH,Reseller,5834.38,61.414526
2019-12-18,IMH,VPS,27910.65,132.907857
2019-12-18,IMH,Dedicated,25515.09,500.295882
2019-12-18,IMH,Domain Registration,5357.61,15.665526
2019-12-18,IMH,Your Web Layout,4801.08,480.108
2019-12-18,IMH,Managed Hosting,445,17.115385
2019-12-18,IMH,WordPress,4051.97,126.624063
2019-12-19,HUB,Other,798.38,15.65451
2019-12-19,HUB,Hub Shared,7492.03,117.062969
2019-12-19,HUB,Domain Registration,1254.17,17.664366
2019-12-19,HUB,Your Web Layout,347.99,86.9975
2019-12-19,IMH,Other,11229.63,22.870937
2019-12-19,IMH,Business Class,33325.17,108.905784
2019-12-19,IMH,Reseller,4954.55,62.715823
2019-12-19,IMH,VPS,30393.06,168.850333
2019-12-19,IMH,Dedicated,23391.6,449.838462
2019-12-19,IMH,Domain Registration,7078.47,16.8535
2019-12-19,IMH,Your Web Layout,782.25,55.875
2019-12-19,IMH,Managed Hosting,235,7.833333
2019-12-19,IMH,WordPress,3238.17,95.240294
2019-12-20,HUB,Other,786.94,18.30093
2019-12-20,HUB,Hub Shared,2778.87,44.820484
2019-12-20,HUB,Domain Registration,946.36,13.917059
2019-12-20,IMH,Other,6818.02,15.637661
2019-12-20,IMH,Business Class,29392.11,101.352103
2019-12-20,IMH,Reseller,6299,67.010638
2019-12-20,IMH,VPS,25198.34,131.928482
2019-12-20,IMH,Dedicated,44515.37,695.552656
2019-12-20,IMH,Domain Registration,5700.32,15.448022
2019-12-20,IMH,Your Web Layout,190.79,19.079
2019-12-20,IMH,Managed Hosting,279,10.730769
2019-12-20,IMH,WordPress,5049.36,132.877895
2019-12-21,HUB,Other,552.51,17.265938
2019-12-21,HUB,Hub Shared,4601.31,117.982308
2019-12-21,HUB,Domain Registration,1016.32,16.132063
2019-12-21,IMH,Other,8068.44,21.865691
2019-12-21,IMH,Business Class,28891.05,120.379375
2019-12-21,IMH,Reseller,4617.78,68.92209
2019-12-21,IMH,VPS,21042.25,153.593066
2019-12-21,IMH,Dedicated,16859.86,392.089767
2019-12-21,IMH,Domain Registration,6351.82,16.455492
2019-12-21,IMH,Your Web Layout,499.74,71.391429
2019-12-21,IMH,Managed Hosting,389,48.625
2019-12-21,IMH,WordPress,2690.87,141.624737
2019-12-22,HUB,Other,541.64,15.930588
2019-12-22,HUB,Hub Shared,4419.6,113.323077
2019-12-22,HUB,Domain Registration,953.4,16.726316
2019-12-22,HUB,Your Web Layout,69.95,69.95
2019-12-22,IMH,Other,7515.67,20.81903
2019-12-22,IMH,Business Class,28508.07,116.359469
2019-12-22,IMH,Reseller,5259.77,55.366
2019-12-22,IMH,VPS,27841.99,172.931615
2019-12-22,IMH,Dedicated,16038.43,372.986744
2019-12-22,IMH,Domain Registration,6111.08,18.24203
2019-12-22,IMH,Your Web Layout,429.84,71.64
2019-12-22,IMH,Managed Hosting,260,17.333333
2019-12-22,IMH,WordPress,2756.33,131.25381
2019-12-23,HUB,Other,691.68,17.292
2019-12-23,HUB,Hub Shared,5251.75,111.739362
2019-12-23,HUB,Domain Registration,906.43,16.480545
2019-12-23,IMH,Other,8616.1,20.369031
2019-12-23,IMH,Business Class,30236.61,104.988229
2019-12-23,IMH,Reseller,4307.12,43.950204
2019-12-23,IMH,VPS,31475.93,184.069766
2019-12-23,IMH,Dedicated,20634.31,458.540222
2019-12-23,IMH,Domain Registration,7146.38,16.736253
2019-12-23,IMH,Your Web Layout,1332.13,102.471538
2019-12-23,IMH,Managed Hosting,553,14.945946
2019-12-23,IMH,WordPress,3018.5,97.370968
2019-12-24,HUB,Other,612.38,14.241395
2019-12-24,HUB,Hub Shared,4648.92,101.063478
2019-12-24,HUB,Domain Registration,1130.29,18.230484
2019-12-24,HUB,Your Web Layout,218.94,72.98
2019-12-24,IMH,Other,8808.08,22.527059
2019-12-24,IMH,Business Class,21543.06,98.821376
2019-12-24,IMH,Reseller,5765.62,61.995914
2019-12-24,IMH,VPS,26886.72,162.949818
2019-12-24,IMH,Dedicated,10629.74,303.706857
2019-12-24,IMH,Domain Registration,6058.05,16.373108
2019-12-24,IMH,Your Web Layout,526.23,52.623
2019-12-24,IMH,Managed Hosting,190,10
2019-12-24,IMH,WordPress,1630.66,77.650476
2019-12-25,HUB,Other,596.52,18.64125
2019-12-25,HUB,Hub Shared,3390.43,121.086786
2019-12-25,HUB,Domain Registration,809.45,17.22234
2019-12-25,IMH,Other,6859.85,20.477164
2019-12-25,IMH,Business Class,21416.25,112.717105
2019-12-25,IMH,Reseller,4819.27,77.730161
2019-12-25,IMH,VPS,20984.89,148.829007
2019-12-25,IMH,Dedicated,9731.83,256.100789
2019-12-25,IMH,Domain Registration,5618.37,17.557406
2019-12-25,IMH,Your Web Layout,185.89,46.4725
2019-12-25,IMH,Managed Hosting,40,4.444444
2019-12-25,IMH,WordPress,1943.39,114.317059
2019-12-26,HUB,Other,760.09,17.676512
2019-12-26,HUB,Hub Shared,4797.13,117.003171
2019-12-26,HUB,Domain Registration,985.33,18.948654
2019-12-26,IMH,Other,9423.29,20.092303
2019-12-26,IMH,Business Class,29982.48,106.699217
2019-12-26,IMH,Reseller,3327.25,35.776882
2019-12-26,IMH,VPS,25880.92,142.202857
2019-12-26,IMH,Dedicated,19369.24,312.407097
2019-12-26,IMH,Domain Registration,6592.77,16.481925
2019-12-26,IMH,Your Web Layout,567.69,63.076667
2019-12-26,IMH,Managed Hosting,615,32.368421
2019-12-26,IMH,WordPress,4037.12,139.211034
2019-12-27,HUB,Other,1146.61,22.9322
2019-12-27,HUB,Hub Shared,6895.67,118.890862
2019-12-27,HUB,Domain Registration,1241.22,17.239167
2019-12-27,IMH,Other,9119.46,20.355938
2019-12-27,IMH,Business Class,29723.97,96.820749
2019-12-27,IMH,Reseller,6228.44,56.112072
2019-12-27,IMH,VPS,22903.67,153.715906
2019-12-27,IMH,Dedicated,13278.23,308.796047
2019-12-27,IMH,Domain Registration,6513.85,16.203607
2019-12-27,IMH,Your Web Layout,891.4,55.7125
2019-12-27,IMH,Managed Hosting,769,32.041667
2019-12-27,IMH,WordPress,4771.4,144.587879
2019-12-28,HUB,Other,1145.56,24.373617
2019-12-28,HUB,Hub Shared,4758.29,95.1658
2019-12-28,HUB,Domain Registration,1174.26,17.791818
2019-12-28,HUB,Your Web Layout,0,0
2019-12-28,IMH,Other,7997.55,21.046184
2019-12-28,IMH,Business Class,27654.3,120.236087
2019-12-28,IMH,Reseller,7622.01,77.775612
2019-12-28,IMH,VPS,22306.3,148.708667
2019-12-28,IMH,Dedicated,30703.11,538.651053
2019-12-28,IMH,Domain Registration,6163.05,16.656892
2019-12-28,IMH,Your Web Layout,468.78,58.5975
2019-12-28,IMH,Managed Hosting,40,10
2019-12-28,IMH,WordPress,3383.97,147.12913
2019-12-29,HUB,Other,632.75,18.078571
2019-12-29,HUB,Hub Shared,5217.97,121.34814
2019-12-29,HUB,Domain Registration,979.34,17.488214
2019-12-29,IMH,Other,5912.93,18.027226
2019-12-29,IMH,Business Class,27040.04,124.036881
2019-12-29,IMH,Reseller,1851.84,68.586667
2019-12-29,IMH,VPS,12838.33,217.598814
2019-12-29,IMH,Dedicated,15163.2,947.7
2019-12-29,IMH,Domain Registration,6013.15,16.519643
2019-12-29,IMH,Your Web Layout,148.95,74.475
2019-12-29,IMH,Managed Hosting,70,10
2019-12-29,IMH,WordPress,2877.72,191.848
